/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine — Batch Optimizer
  Batches      : 10
  Trials/batch : 1000  (total: 10000)
  Startup/batch: 80
  Seeds        : [17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3

Loading worlds...
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=27.9498  mean=27.2992  std=2.1689
  Top components: nuclear_convergence=6.128  pu_gate=5.600  au_priority=4.000  serial_horizon=4.000  pop_ratio=2.000  colonial_extraction=1.740  civ_gap=0.898  lattice_latitude=0.740

Batch   Trial     Total      Mean      Std     GBest
    6    5785   22.7963   22.0333   2.5435   21.4903
    6    5786   22.1071   21.2614   2.8192   21.4903
    6    5787   23.2389   22.3667   2.9075   21.4903
    6    5788   21.9428   21.0740   2.8958   21.4903
    6    5789   21.9240   21.0587   2.8844   21.4903
    6    5790   21.7952   20.9108   2.9482   21.4903
    6    5791   21.7859   20.8927   2.9771   21.4903
    6    5792   21.8693   20.9855   2.9457   21.4903
    6    5793   22.4225   21.6367   2.6192   21.4903
    6    5794   23.3786   22.5364   2.8074   21.4903
    6    5795   21.7332   20.8372   2.9867   21.4903
    6    5796   22.3597   21.5296   2.7672   21.4903
    6    5797   21.9105   21.0413   2.8975   21.4903
    6    5798   21.8058   20.9065   2.9977   21.4903
    6    5799   23.9671   23.1498   2.7245   21.4903
    6    5800   23.8631   23.0573   2.6861   21.4903
    6    5801   22.8364   21.8563   3.2672   21.4903
    6    5802   22.8440   21.8650   3.2632   21.4903
    6    5803   21.7047   20.8008   3.0132   21.4903
    6    5804   21.8245   20.9429   2.9387   21.4903
    6    5805   23.8864   23.0811   2.6845   21.4903
    6    5806   21.6018   20.6850   3.0560   21.4903
    6    5807   23.0564   22.1132   3.1442   21.4903
    6    5808   23.3618   22.4947   2.8903   21.4903
    6    5809   24.1352   23.3845   2.5023   21.4903
    6    5810   23.0473   22.1302   3.0570   21.4903
    6    5811   22.2265   21.3990   2.7584   21.4903
    6    5812   22.2047   21.3690   2.7855   21.4903
    6    5813   22.4305   21.6204   2.7002   21.4903
    6    5814   27.1067   26.3077   2.6633   21.4903
    6    5815   22.0011   21.1468   2.8477   21.4903
    6    5816   26.8150   25.9830   2.7736   21.4903
    6    5817   23.9077   23.1172   2.6352   21.4903
    6    5818   23.4294   22.5910   2.7949   21.4903
    6    5819   21.7030   20.8104   2.9754   21.4903
    6    5820   24.3814   23.6803   2.3370   21.4903
    6    5821   21.9160   21.0438   2.9073   21.4903
    6    5822   21.9871   21.1303   2.8560   21.4903
    6    5823   22.9466   21.9769   3.2322   21.4903
    6    5824   23.2068   22.2975   3.0307   21.4903
    6    5825   24.6797   24.0178   2.2063   21.4903
    6    5826   22.7827   21.8108   3.2398   21.4903
    6    5827   26.2153   25.3086   3.0224   21.4903
    6    5828   26.1049   25.1828   3.0738   21.4903
    6    5829   23.6837   22.8656   2.7272   21.4903
    6    5830   26.1007   25.1826   3.0602   21.4903
    6    5831   22.8783   22.1647   2.3785   21.4903
    6    5832   23.0498   22.1042   3.1519   21.4903
    6    5833   21.6328   20.7224   3.0347   21.4903
    6    5834   22.8197   22.0415   2.5940   21.4903
    6    5835   21.6593   20.7535   3.0193   21.4903
    6    5836   24.0386   23.2715   2.5570   21.4903
    6    5837   23.7292   22.9231   2.6868   21.4903
    6    5838   21.6116   20.6913   3.0677   21.4903
    6    5839   22.9631   21.9933   3.2328   21.4903
    6    5840   21.5149   20.5803   3.1154   21.4903
    6    5841   23.8100   23.0240   2.6202   21.4903
    6    5842   22.1599   21.3212   2.7955   21.4903
    6    5843   21.8548   20.9606   2.9808   21.4903
    6    5844   21.5359   20.6053   3.1022   21.4903
    6    5845   25.4407   24.9805   1.5341   21.4903
    6    5846   21.6209   20.7017   3.0640   21.4903
    6    5847   21.5394   20.6100   3.0982   21.4903
    6    5848   22.8052   22.0349   2.5677   21.4903
    6    5849   21.7430   20.8444   2.9953   21.4903
    6    5850   23.8723   23.0674   2.6832   21.4903
    6    5851   22.1697   21.3326   2.7903   21.4903
    6    5852   22.6246   21.8231   2.6714   21.4903
    6    5853   21.6286   20.7141   3.0482   21.4903
    6    5854   23.6042   22.8845   2.3987   21.4903
    6    5855   23.9114   23.1014   2.7000   21.4903
    6    5856   21.7692   20.8728   2.9878   21.4903
    6    5857   21.6281   20.7106   3.0582   21.4903
    6    5858   24.4923   23.8436   2.1624   21.4903
    6    5859   22.9800   22.0409   3.1303   21.4903
    6    5860   24.0154   23.2222   2.6440   21.4903
    6    5861   21.7117   20.8062   3.0184   21.4903
    6    5862   22.9538   21.9825   3.2380   21.4903
    6    5863   24.5323   23.8871   2.1508   21.4903
    6    5864   21.7269   20.8254   3.0050   21.4903
    6    5865   22.5337   21.7173   2.7211   21.4903
    6    5866   22.1408   21.2917   2.8304   21.4903
    6    5867   22.0789   21.2394   2.7982   21.4903
    6    5868   21.7474   20.8511   2.9877   21.4903
    6    5869   22.9731   22.2092   2.5463   21.4903
    6    5870   21.9800   21.1082   2.9060   21.4903
    6    5871   26.6806   25.8393   2.8043   21.4903
    6    5872   22.3791   21.5554   2.7457   21.4903
    6    5873   21.5751   20.6492   3.0863   21.4903
    6    5874   21.7242   20.8262   2.9933   21.4903
    6    5875   22.0175   21.1598   2.8589   21.4903
    6    5876   23.2095   22.4804   2.4303   21.4903
    6    5877   21.5823   20.6576   3.0824   21.4903
    6    5878   23.9070   23.1395   2.5583   21.4903
    6    5879   21.5893   20.6687   3.0687   21.4903
    6    5880   23.8515   23.0549   2.6555   21.4903
    6    5881   22.6933   21.9071   2.6207   21.4903
    6    5882   21.8138   20.9154   2.9946   21.4903
    6    5883   21.7927   20.8929   2.9994   21.4903
    6    5884   21.8654   20.9958   2.8988   21.4903
    6    5885   22.0829   21.2302   2.8422   21.4903
    6    5886   21.7389   20.8412   2.9922   21.4903
    6    5887   22.7984   22.0154   2.6101   21.4903
    6    5888   22.1854   21.3392   2.8207   21.4903
    6    5889   21.8066   20.9086   2.9935   21.4903
    6    5890   21.5308   20.6021   3.0956   21.4903
    6    5891   23.9110   23.1321   2.5963   21.4903
    6    5892   21.9387   21.0699   2.8962   21.4903
    6    5893   21.8574   20.9711   2.9542   21.4903
    6    5894   21.9810   21.1098   2.9039   21.4903
    6    5895   22.9598   22.0485   3.0376   21.4903
    6    5896   23.6025   22.7728   2.7656   21.4903
    6    5897   21.9965   21.1363   2.8672   21.4903
    6    5898   21.8047   20.9107   2.9799   21.4903
    6    5899   22.6780   21.8934   2.6151   21.4903
    6    5900   21.5953   20.6749   3.0678   21.4903
    6    5901   21.5680   20.6435   3.0815   21.4903
    6    5902   23.9145   23.1149   2.6653   21.4903
    6    5903   23.1104   22.1711   3.1310   21.4903
    6    5904   22.1484   21.3027   2.8189   21.4903
    6    5905   22.1964   21.3710   2.7512   21.4903
    6    5906   21.8526   20.9605   2.9737   21.4903
    6    5907   22.7584   21.9721   2.6208   21.4903
    6    5908   24.0343   23.2694   2.5495   21.4903
    6    5909   26.5360   25.6783   2.8591   21.4903
    6    5910   23.9661   23.1952   2.5694   21.4903
    6    5911   23.7341   22.9206   2.7115   21.4903
    6    5912   21.9784   21.1133   2.8835   21.4903
    6    5913   22.4940   21.7039   2.6336   21.4903
    6    5914   22.0085   21.1583   2.8340   21.4903
    6    5915   24.2467   23.5227   2.4136   21.4903
    6    5916   24.1113   23.3802   2.4370   21.4903
    6    5917   22.0406   21.1812   2.8646   21.4903
    6    5918   21.7295   20.8237   3.0192   21.4903
    6    5919   23.1004   22.1975   3.0095   21.4903
    6    5920   21.5090   20.5753   3.1121   21.4903
    6    5921   23.6560   22.8371   2.7296   21.4903
    6    5922   24.1288   23.3769   2.5063   21.4903
    6    5923   22.1899   21.3539   2.7870   21.4903
    6    5924   23.8634   23.0480   2.7180   21.4903
    6    5925   23.1453   22.2192   3.0872   21.4903
    6    5926   22.4293   21.6105   2.7296   21.4903
    6    5927   22.1787   21.3275   2.8372   21.4903
    6    5928   21.7043   20.8032   3.0036   21.4903
    6    5929   23.8994   23.2436   2.1861   21.4903
    6    5930   21.6232   20.7076   3.0522   21.4903
    6    5931   23.6686   22.9515   2.3904   21.4903
    6    5932   22.5070   21.6879   2.7304   21.4903
    6    5933   21.7009   20.7954   3.0183   21.4903
    6    5934   21.7246   20.8269   2.9923   21.4903
    6    5935   24.2638   23.5385   2.4177   21.4903
    6    5936   24.9727   24.4102   1.8750   21.4903
    6    5937   21.9973   21.1291   2.8941   21.4903
    6    5938   23.9357   23.1656   2.5668   21.4903
    6    5939   23.1729   22.2597   3.0440   21.4903
    6    5940   22.8476   21.8739   3.2456   21.4903
    6    5941   22.4438   21.6206   2.7439   21.4903
    6    5942   26.6493   25.8026   2.8223   21.4903
    6    5943   22.8650   21.8936   3.2380   21.4903
    6    5944   22.9169   21.9334   3.2785   21.4903
    6    5945   23.5720   22.7521   2.7328   21.4903
    6    5946   21.5191   20.5885   3.1020   21.4903
    6    5947   24.5054   23.7950   2.3678   21.4903
    6    5948   24.0878   23.2988   2.6299   21.4903
    6    5949   24.0486   23.2397   2.6966   21.4903
    6    5950   22.9264   22.1610   2.5513   21.4903
    6    5951   24.0247   23.2627   2.5402   21.4903
    6    5952   22.3995   21.5864   2.7102   21.4903
    6    5953   21.8511   20.9800   2.9039   21.4903
    6    5954   21.6804   20.7704   3.0335   21.4903
    6    5955   22.2507   21.4024   2.8276   21.4903
    6    5956   22.7799   21.8071   3.2429   21.4903
    6    5957   21.9754   21.1111   2.8810   21.4903
    6    5958   24.7324   24.1033   2.0971   21.4903
    6    5959   22.8993   22.1268   2.5751   21.4903
    6    5960   22.7765   21.8029   3.2454   21.4903
    6    5961   23.8943   23.2181   2.2541   21.4903
    6    5962   21.6872   20.7769   3.0343   21.4903
    6    5963   21.7273   20.8308   2.9882   21.4903
    6    5964   22.1721   21.3380   2.7801   21.4903
    6    5965   22.3293   21.5193   2.6999   21.4903
    6    5966   24.0660   23.3072   2.5294   21.4903
    6    5967   23.3466   22.5036   2.8100   21.4903
    6    5968   22.7623   21.7801   3.2741   21.4903
    6    5969   22.1935   21.3502   2.8110   21.4903
    6    5970   24.0366   23.2935   2.4770   21.4903
    6    5971   22.2592   21.4401   2.7304   21.4903
    6    5972   22.2905   21.4621   2.7615   21.4903
    6    5973   23.0983   22.1762   3.0736   21.4903
    6    5974   23.4180   22.5831   2.7833   21.4903
    6    5975   21.5942   20.6768   3.0580   21.4903
    6    5976   24.2216   23.4715   2.5004   21.4903
    6    5977   22.0420   21.1904   2.8388   21.4903
    6    5978   21.5913   20.6784   3.0430   21.4903
    6    5979   21.5781   20.6563   3.0726   21.4903
    6    5980   21.8814   21.0092   2.9071   21.4903
    6    5981   21.7211   20.8202   3.0028   21.4903
    6    5982   22.8157   22.0665   2.4972   21.4903
    6    5983   21.6297   20.7170   3.0423   21.4903
    6    5984   21.7501   20.8466   3.0117   21.4903
    6    5985   23.9668   23.1596   2.6907   21.4903
    6    5986   21.5720   20.6502   3.0727   21.4903
    6    5987   23.0674   22.1209   3.1550   21.4903
    6    5988   28.1302   27.2962   2.7800   21.4903
    6    5989   22.0597   21.2010   2.8625   21.4903
    6    5990   22.9588   22.2045   2.5141   21.4903
    6    5991   23.3089   22.4380   2.9028   21.4903
    6    5992   27.3731   26.4005   3.2419   21.4903
    6    5993   23.8780   23.0638   2.7142   21.4903
    6    5994   21.8106   20.9195   2.9704   21.4903
    6    5995   21.9855   21.1160   2.8985   21.4903
    6    5996   21.7762   20.8761   3.0003   21.4903
    6    5997   22.0685   21.2157   2.8427   21.4903
    6    5998   21.6665   20.7570   3.0317   21.4903
    6    5999   22.1721   21.3284   2.8124   21.4903
    6    6000   24.0414   23.2640   2.5911   21.4903
  → Batch 6 done in 19.2s  batch_best=21.4903  global_best=21.4903

    7    6001   21.4903   20.5530   3.1242   21.4903 *
    7    6002   28.0042   27.2770   2.4241   21.4903
    7    6003   30.0579   29.6002   1.5256   21.4903
    7    6004   26.0775   25.7257   1.1729   21.4903
    7    6005   31.3753   30.6935   2.2725   21.4903
    7    6006   25.7066   25.3466   1.2000   21.4903
    7    6007   25.0306   24.7088   1.0728   21.4903
    7    6008   24.6677   24.0659   2.0061   21.4903
    7    6009   27.2843   26.3120   3.2409   21.4903
    7    6010   27.8642   27.1713   2.3096   21.4903
    7    6011   27.8785   27.2537   2.0827   21.4903
    7    6012   28.0640   27.3625   2.3384   21.4903
    7    6013   27.9583   27.5838   1.2485   21.4903
    7    6014   27.8807   27.1893   2.3048   21.4903
    7    6015   28.0599   27.3545   2.3513   21.4903
    7    6016   29.2433   28.6443   1.9969   21.4903
    7    6017   32.5089   31.9488   1.8671   21.4903
    7    6018   26.6611   26.0253   2.1194   21.4903
    7    6019   23.0522   22.1050   3.1572   21.4903
    7    6020   27.2139   26.6542   1.8655   21.4903
    7    6021   29.7973   29.4491   1.1608   21.4903
    7    6022   25.5880   25.2795   1.0286   21.4903
    7    6023   32.4207   31.7376   2.2769   21.4903
    7    6024   30.0961   29.5249   1.9040   21.4903
    7    6025   26.2205   25.7897   1.4361   21.4903
    7    6026   27.9578   27.3060   2.1726   21.4903
    7    6027   24.7759   24.1080   2.2264   21.4903
    7    6028   23.9917   23.1961   2.6521   21.4903
    7    6029   26.0883   25.5996   1.6290   21.4903
    7    6030   24.8234   24.2489   1.9149   21.4903
    7    6031   28.3554   27.7836   1.9058   21.4903
    7    6032   30.0174   29.4376   1.9328   21.4903
    7    6033   28.5720   27.7872   2.6160   21.4903
    7    6034   21.8569   20.9772   2.9322   21.4903
    7    6035   26.3150   25.4129   3.0070   21.4903
    7    6036   32.3756   31.6817   2.3130   21.4903
    7    6037   27.6565   27.0162   2.1343   21.4903
    7    6038   28.9792   28.2479   2.4376   21.4903
    7    6039   30.3018   29.8514   1.5013   21.4903
    7    6040   27.2358   26.7332   1.6754   21.4903
    7    6041   25.4331   25.1219   1.0373   21.4903
    7    6042   29.5893   28.9925   1.9895   21.4903
    7    6043   25.6156   25.1610   1.5154   21.4903
    7    6044   25.0728   24.5471   1.7523   21.4903
    7    6045   32.3243   31.6285   2.3193   21.4903
    7    6046   24.1658   23.5170   2.1627   21.4903
    7    6047   32.3147   31.6187   2.3199   21.4903
    7    6048   24.4224   23.7668   2.1850   21.4903
    7    6049   21.7445   20.8493   2.9841   21.4903
    7    6050   25.7395   25.2906   1.4961   21.4903
    7    6051   32.4398   31.8443   1.9848   21.4903
    7    6052   25.3134   24.9644   1.1632   21.4903
    7    6053   28.0105   27.3826   2.0928   21.4903
    7    6054   28.6200   27.8365   2.6115   21.4903
    7    6055   31.8023   31.2717   1.7684   21.4903
    7    6056   26.6269   25.9806   2.1541   21.4903
    7    6057   30.1949   29.7350   1.5331   21.4903
    7    6058   27.4295   26.5018   3.0924   21.4903
    7    6059   30.9043   30.5204   1.2799   21.4903
    7    6060   26.9247   26.5318   1.3093   21.4903
    7    6061   29.0538   28.3106   2.4773   21.4903
    7    6062   26.3422   25.4432   2.9968   21.4903
    7    6063   32.5809   31.9104   2.2349   21.4903
    7    6064   29.9810   29.6531   1.0930   21.4903
    7    6065   28.6732   27.9061   2.5567   21.4903
    7    6066   27.3336   26.7730   1.8685   21.4903
    7    6067   27.1945   26.6039   1.9687   21.4903
    7    6068   24.0964   23.3476   2.4961   21.4903
    7    6069   32.6350   31.9615   2.2451   21.4903
    7    6070   25.0005   24.4696   1.7695   21.4903
    7    6071   26.8025   26.3094   1.6436   21.4903
    7    6072   32.7846   32.0998   2.2825   21.4903
    7    6073   28.7901   28.3732   1.3899   21.4903
    7    6074   24.2104   23.5264   2.2802   21.4903
    7    6075   26.2578   25.8768   1.2700   21.4903
    7    6076   24.3397   23.7621   1.9254   21.4903
    7    6077   23.0831   22.1461   3.1236   21.4903
    7    6078   21.9367   21.0631   2.9118   21.4903
    7    6079   26.8451   26.4709   1.2473   21.4903
    7    6080   25.4812   25.1662   1.0501   21.4903
    7    6081   22.2650   21.4517   2.7112   21.4903
    7    6082   22.6345   21.8221   2.7080   21.4903
    7    6083   23.4367   22.6914   2.4844   21.4903
    7    6084   22.3756   21.5428   2.7761   21.4903
    7    6085   23.1232   22.2015   3.0722   21.4903
    7    6086   23.2849   22.5610   2.4132   21.4903
    7    6087   21.5903   20.6696   3.0689   21.4903
    7    6088   21.9040   21.0203   2.9459   21.4903
    7    6089   23.4876   22.6437   2.8131   21.4903
    7    6090   21.7417   20.8435   2.9943   21.4903
    7    6091   22.6375   21.8382   2.6642   21.4903
    7    6092   21.9449   21.0712   2.9123   21.4903
    7    6093   22.1030   21.2564   2.8219   21.4903
    7    6094   23.0945   22.1663   3.0940   21.4903
    7    6095   22.1469   21.2991   2.8259   21.4903
    7    6096   29.2946   28.6256   2.2300   21.4903
    7    6097   22.4115   21.5970   2.7151   21.4903
    7    6098   24.2056   23.5642   2.1381   21.4903
    7    6099   26.3009   25.4053   2.9854   21.4903
    7    6100   22.1144   21.2618   2.8422   21.4903
    7    6101   22.0601   21.2071   2.8432   21.4903
    7    6102   24.7450   24.2712   1.5793   21.4903
    7    6103   21.8819   21.0024   2.9316   21.4903
    7    6104   23.8481   23.0610   2.6237   21.4903
    7    6105   23.6552   22.8424   2.7092   21.4903
    7    6106   26.9777   26.1808   2.6562   21.4903
    7    6107   22.7047   21.9346   2.5668   21.4903
    7    6108   23.7896   23.0101   2.5984   21.4903
    7    6109   23.1789   22.4519   2.4236   21.4903
    7    6110   21.8829   21.0108   2.9069   21.4903
    7    6111   22.8219   22.0599   2.5399   21.4903
    7    6112   23.4503   22.7909   2.1981   21.4903
    7    6113   23.0372   22.2755   2.5388   21.4903
    7    6114   22.2162   21.3781   2.7938   21.4903
    7    6115   21.9294   21.0648   2.8820   21.4903
    7    6116   23.1872   22.2759   3.0380   21.4903
    7    6117   22.0714   21.2155   2.8531   21.4903
    7    6118   26.6294   25.7766   2.8427   21.4903
    7    6119   21.7471   20.8484   2.9958   21.4903
    7    6120   22.0612   21.2008   2.8682   21.4903
    7    6121   29.2396   28.7532   1.6212   21.4903
    7    6122   22.0054   21.1542   2.8375   21.4903
    7    6123   27.7686   26.8830   2.9519   21.4903
    7    6124   22.7991   22.0385   2.5355   21.4903
    7    6125   22.7740   21.7996   3.2480   21.4903
    7    6126   21.7992   20.9002   2.9965   21.4903
    7    6127   24.0224   23.2361   2.6210   21.4903
    7    6128   26.6797   25.8337   2.8198   21.4903
    7    6129   21.8759   20.9900   2.9529   21.4903
    7    6130   23.4527   22.5975   2.8506   21.4903
    7    6131   23.9066   23.1227   2.6130   21.4903
    7    6132   21.7215   20.8209   3.0019   21.4903
    7    6133   22.0471   21.1811   2.8866   21.4903
    7    6134   23.9670   23.1891   2.5928   21.4903
    7    6135   23.3971   22.5255   2.9055   21.4903
    7    6136   23.3368   22.6208   2.3864   21.4903
    7    6137   22.1270   21.2825   2.8151   21.4903
    7    6138   22.0432   21.1932   2.8334   21.4903
    7    6139   25.4127   24.8378   1.9165   21.4903
    7    6140   24.5935   24.0398   1.8458   21.4903
    7    6141   28.1680   27.3547   2.7107   21.4903
    7    6142   21.6704   20.7640   3.0212   21.4903
    7    6143   28.0752   27.2449   2.7679   21.4903
    7    6144   21.7696   20.8817   2.9598   21.4903
    7    6145   22.7015   21.9240   2.5917   21.4903
    7    6146   24.1334   23.3918   2.4721   21.4903
    7    6147   22.1241   21.2798   2.8141   21.4903
    7    6148   21.8638   20.9759   2.9596   21.4903
    7    6149   21.6769   20.7714   3.0184   21.4903
    7    6150   21.7759   20.8884   2.9582   21.4903
    7    6151   22.0375   21.1800   2.8582   21.4903
    7    6152   22.9023   22.1434   2.5296   21.4903
    7    6153   22.3081   21.4834   2.7491   21.4903
    7    6154   22.3188   21.4925   2.7541   21.4903
    7    6155   23.8337   23.0492   2.6150   21.4903
    7    6156   22.0567   21.2045   2.8407   21.4903
    7    6157   23.4273   22.5729   2.8481   21.4903
    7    6158   27.7207   26.8257   2.9831   21.4903
    7    6159   21.5342   20.6070   3.0907   21.4903
    7    6160   22.2389   21.4228   2.7204   21.4903
    7    6161   24.1485   23.5040   2.1483   21.4903
    7    6162   21.7354   20.8332   3.0074   21.4903
    7    6163   22.2804   21.4487   2.7725   21.4903
    7    6164   21.6788   20.7726   3.0205   21.4903
    7    6165   23.0959   22.1584   3.1247   21.4903
    7    6166   23.1763   22.2703   3.0198   21.4903
    7    6167   21.8500   20.9646   2.9514   21.4903
    7    6168   22.9096   21.9512   3.1946   21.4903
    7    6169   27.5185   26.7570   2.5382   21.4903
    7    6170   23.4926   22.6632   2.7644   21.4903
    7    6171   22.3255   21.5015   2.7466   21.4903
    7    6172   22.3092   21.4799   2.7642   21.4903
    7    6173   23.2819   22.4125   2.8982   21.4903
    7    6174   22.0219   21.1610   2.8697   21.4903
    7    6175   21.7434   20.8446   2.9960   21.4903
    7    6176   24.2661   23.5210   2.4837   21.4903
    7    6177   21.9344   21.0605   2.9130   21.4903
    7    6178   23.9247   23.1947   2.4331   21.4903
    7    6179   22.7042   21.9442   2.5334   21.4903
    7    6180   24.1324   23.4764   2.1866   21.4903
    7    6181   21.6752   20.7669   3.0279   21.4903
    7    6182   21.7643   20.8713   2.9766   21.4903
    7    6183   22.8011   21.8342   3.2230   21.4903
    7    6184   22.0253   21.1821   2.8108   21.4903
    7    6185   21.5459   20.6212   3.0825   21.4903
    7    6186   23.0450   22.1036   3.1381   21.4903
    7    6187   24.4296   23.7346   2.3168   21.4903
    7    6188   23.2515   22.3721   2.9314   21.4903
    7    6189   24.8633   24.2492   2.0469   21.4903
    7    6190   21.5884   20.6666   3.0726   21.4903
    7    6191   22.7903   21.8192   3.2369   21.4903
    7    6192   22.0046   21.1451   2.8652   21.4903
    7    6193   22.9248   21.9967   3.0938   21.4903
    7    6194   21.7738   20.8854   2.9612   21.4903
    7    6195   24.7269   24.0562   2.2357   21.4903
    7    6196   23.1871   22.4384   2.4957   21.4903
    7    6197   23.1091   22.2111   2.9935   21.4903
    7    6198   21.7544   20.8641   2.9675   21.4903
    7    6199   21.7869   20.8915   2.9847   21.4903
    7    6200   22.8953   21.9364   3.1966   21.4903
    7    6201   21.5999   20.6836   3.0542   21.4903
    7    6202   22.2329   21.3990   2.7798   21.4903
    7    6203   22.3161   21.4943   2.7393   21.4903
    7    6204   22.3850   21.5824   2.6754   21.4903
    7    6205   22.0660   21.2250   2.8033   21.4903
    7    6206   22.3595   21.5430   2.7216   21.4903
    7    6207   21.6663   20.7629   3.0114   21.4903
    7    6208   21.6365   20.7298   3.0223   21.4903
    7    6209   21.8879   21.0085   2.9315   21.4903
    7    6210   24.0427   23.3046   2.4603   21.4903
    7    6211   22.5394   21.7367   2.6757   21.4903
    7    6212   23.2300   22.5004   2.4322   21.4903
    7    6213   23.3549   22.4863   2.8951   21.4903
    7    6214   21.8852   21.0095   2.9192   21.4903
    7    6215   23.2998   22.4408   2.8632   21.4903
    7    6216   22.8614   21.8924   3.2300   21.4903
    7    6217   22.2802   21.4480   2.7738   21.4903
    7    6218   24.0412   23.2940   2.4905   21.4903
    7    6219   22.0694   21.2233   2.8204   21.4903
    7    6220   22.2466   21.4236   2.7436   21.4903
    7    6221   23.3116   22.4783   2.7775   21.4903
    7    6222   21.7672   20.8843   2.9431   21.4903
    7    6223   23.5433   22.8405   2.3424   21.4903
    7    6224   21.8232   20.9351   2.9604   21.4903
    7    6225   21.7158   20.8139   3.0063   21.4903
    7    6226   23.4820   22.6460   2.7866   21.4903
    7    6227   22.7004   21.9419   2.5282   21.4903
    7    6228   22.3900   21.5866   2.6779   21.4903
    7    6229   21.5494   20.6249   3.0817   21.4903
    7    6230   25.3646   24.8432   1.7383   21.4903
    7    6231   22.9410   22.1955   2.4852   21.4903
    7    6232   23.2635   22.5412   2.4077   21.4903
    7    6233   22.1670   21.3221   2.8165   21.4903
    7    6234   22.5416   21.7525   2.6303   21.4903
    7    6235   22.6175   21.8237   2.6463   21.4903
    7    6236   23.3521   22.6306   2.4051   21.4903
    7    6237   23.5526   22.7160   2.7889   21.4903
    7    6238   21.9782   21.1124   2.8859   21.4903
    7    6239   24.0516   23.2781   2.5785   21.4903
    7    6240   23.0042   22.0468   3.1914   21.4903
    7    6241   22.3349   21.5072   2.7593   21.4903
    7    6242   21.8199   20.9319   2.9601   21.4903
    7    6243   21.7264   20.8215   3.0164   21.4903
    7    6244   21.5119   20.5789   3.1100   21.4903
    7    6245   24.1338   23.4740   2.1992   21.4903
    7    6246   21.7322   20.8339   2.9941   21.4903
    7    6247   21.7478   20.8467   3.0038   21.4903
    7    6248   21.8816   21.0020   2.9321   21.4903
    7    6249   21.5162   20.5836   3.1087   21.4903
    7    6250   23.3472   22.4663   2.9364   21.4903
    7    6251   23.9698   23.1709   2.6629   21.4903
    7    6252   25.1791   24.6329   1.8209   21.4903
    7    6253   22.4473   21.6311   2.7208   21.4903
    7    6254   21.5937   20.6691   3.0821   21.4903
    7    6255   22.7358   21.9522   2.6120   21.4903
    7    6256   27.6483   26.7210   3.0910   21.4903
    7    6257   26.9158   26.1028   2.7100   21.4903
    7    6258   23.8689   23.0649   2.6799   21.4903
    7    6259   21.8789   21.0066   2.9075   21.4903
    7    6260   22.0512   21.2019   2.8310   21.4903
    7    6261   21.5890   20.6690   3.0667   21.4903
    7    6262   22.5502   21.7449   2.6844   21.4903
    7    6263   23.9619   23.1572   2.6822   21.4903
    7    6264   21.7836   20.8890   2.9818   21.4903
    7    6265   25.5069   25.0160   1.6361   21.4903
    7    6266   22.4246   21.6229   2.6725   21.4903
    7    6267   21.5485   20.6239   3.0822   21.4903
    7    6268   23.9018   23.1336   2.5604   21.4903
    7    6269   24.3342   23.6364   2.3259   21.4903
    7    6270   22.1791   21.3358   2.8110   21.4903
    7    6271   23.8548   23.0642   2.6351   21.4903
    7    6272   24.5047   23.9365   1.8942   21.4903
    7    6273   22.9098   21.9627   3.1572   21.4903
    7    6274   24.3393   23.6715   2.2263   21.4903
    7    6275   22.8261   21.8408   3.2844   21.4903
    7    6276   22.9801   22.0199   3.2008   21.4903
    7    6277   22.6914   21.9093   2.6071   21.4903
    7    6278   22.7924   21.8203   3.2403   21.4903
    7    6279   22.9480   21.9999   3.1604   21.4903
    7    6280   22.2516   21.4216   2.7668   21.4903
    7    6281   22.8596   21.8843   3.2511   21.4903
    7    6282   23.4374   22.5935   2.8127   21.4903
    7    6283   21.5800   20.6590   3.0703   21.4903
    7    6284   22.4862   21.6789   2.6907   21.4903
    7    6285   22.8825   21.9177   3.2159   21.4903
    7    6286   22.1458   21.2997   2.8203   21.4903
    7    6287   22.0582   21.2013   2.8562   21.4903
    7    6288   21.7714   20.8768   2.9822   21.4903
    7    6289   21.9644   21.0976   2.8891   21.4903
    7    6290   21.6339   20.7218   3.0401   21.4903
    7    6291   21.8426   20.9574   2.9506   21.4903
    7    6292   21.9468   21.0741   2.9090   21.4903
    7    6293   23.8974   23.0975   2.6663   21.4903
    7    6294   21.8171   20.9242   2.9762   21.4903
    7    6295   21.8829   20.9984   2.9482   21.4903
    7    6296   23.8501   23.0368   2.7110   21.4903
    7    6297   22.5179   21.7316   2.6211   21.4903
    7    6298   21.6778   20.7647   3.0439   21.4903
    7    6299   26.0408   25.6195   1.4043   21.4903
    7    6300   22.1813   21.3441   2.7909   21.4903
    7    6301   22.4376   21.6471   2.6350   21.4903
    7    6302   23.5695   22.8732   2.3209   21.4903
