/Users/terrace/Library/Python/3.9/lib/python/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
Aeolia History Engine Optimizer (Optuna TPE)
  Trials       : 10000
  Seeds        : [216089, 51, 73, 74, 11, 66, 17, 42, 97, 137, 256]
  Params       : 33
  Variance λ   : 0.3
  Results dir  : /Users/terrace/Labs/Aeolia/aeolia-godot/optimization/results

Loading worlds...
  seed=216089 [candidate]: 42 archs, 144 edges
  seed=51 [candidate]: 42 archs, 143 edges
  seed=73 [candidate]: 42 archs, 148 edges
  seed=74 [candidate]: 42 archs, 140 edges
  seed=11 [candidate]: 42 archs, 146 edges
  seed=66 [candidate]: 42 archs, 142 edges
  seed=17 [godot]: 42 archs, 151 edges
  seed=42 [godot]: 42 archs, 150 edges
  seed=97 [godot]: 42 archs, 142 edges
  seed=137 [godot]: 42 archs, 151 edges
  seed=256 [godot]: 42 archs, 143 edges

Evaluating default params (baseline)...
  Baseline total=35.5117  mean=32.8878  std=8.7463
  Components: lattice_density=0.022  reach_spread=0.181  lattice_latitude=0.339  reach_latitude=1.089  lattice_shelf=0.090  civ_gap=0.408  peak_asymmetry=0.000  edge_topology=0.135  climate_crop=0.327  yield_asymmetry=0.007  industrial_convergence=0.000  nav_weapons_coupling=0.000  security_dilemma=0.000  nuclear_emergence=0.000  pu_dependency=1.159  pu_convergence=10.727  supply_chain=0.000  cu_tech_lead=0.036  au_priority=2.727  serial_horizon=4.000  maritime_asymmetry=0.335  colonial_extraction=1.667  nuclear_convergence=7.360  df_timing=0.213  sov_ordering=0.008  sov_recovery=0.000  pop_ratio=2.000  pop_inequality=0.020  epi_correlation=0.038

Trial     Total      Mean      Std      Best
 6212   24.6754   23.9615   2.3794   21.6935
 6213   23.6922   22.2625   4.7657   21.6935
 6214   22.1888   21.1835   3.3511   21.6935
 6215   22.5512   21.4617   3.6318   21.6935
 6216   22.8329   21.7717   3.5371   21.6935
 6217   23.8128   22.9503   2.8750   21.6935
 6218   24.3727   23.3886   3.2804   21.6935
 6219   23.8992   22.9577   3.1381   21.6935
 6220   24.2218   23.1476   3.5805   21.6935
 6221   21.7822   20.7005   3.6058   21.6935
 6222   22.9521   21.8407   3.7047   21.6935
 6223   23.8936   22.9028   3.3029   21.6935
 6224   26.3409   25.2930   3.4932   21.6935
 6225   21.7275   20.6464   3.6036   21.6935
 6226   23.9524   22.6254   4.4232   21.6935
 6227   23.3446   22.6999   2.1492   21.6935
 6228   23.4886   22.4309   3.5257   21.6935
 6229   26.8975   26.1341   2.5446   21.6935
 6230   24.8125   23.3643   4.8274   21.6935
 6231   24.5675   24.1486   1.3965   21.6935
 6232   24.4668   23.6254   2.8047   21.6935
 6233   23.2169   22.3549   2.8735   21.6935
 6234   25.5614   24.0995   4.8731   21.6935
 6235   23.0139   21.9248   3.6306   21.6935
 6236   23.0009   21.8504   3.8351   21.6935
 6237   24.3705   23.3894   3.2703   21.6935
 6238   23.1536   22.3664   2.6240   21.6935
 6239   25.4668   23.8075   5.5310   21.6935
 6240   24.3057   23.7114   1.9809   21.6935
 6241   24.6356   23.9024   2.4441   21.6935
 6242   23.5453   22.3275   4.0593   21.6935
 6243   23.1876   22.0920   3.6519   21.6935
 6244   21.9087   20.8573   3.5047   21.6935
 6245   23.3902   22.5772   2.7103   21.6935
 6246   24.2994   23.1402   3.8640   21.6935
 6247   24.0734   22.7514   4.4065   21.6935
 6248   25.6905   24.8090   2.9384   21.6935
 6249   23.5626   22.5833   3.2644   21.6935
 6250   26.5348   25.7106   2.7474   21.6935
 6251   23.8462   22.9535   2.9759   21.6935
 6252   22.5917   21.3551   4.1219   21.6935
 6253   23.9365   22.7906   3.8197   21.6935
 6254   22.5726   21.4928   3.5993   21.6935
 6255   25.2008   23.7450   4.8527   21.6935
 6256   24.5586   23.4076   3.8368   21.6935
 6257   25.1113   24.3698   2.4718   21.6935
 6258   26.1815   25.3855   2.6535   21.6935
 6259   24.7011   23.9765   2.4153   21.6935
 6260   23.6327   22.2797   4.5100   21.6935
 6261   24.3421   23.8485   1.6451   21.6935
 6262   23.2376   22.1640   3.5788   21.6935
 6263   24.7006   23.8443   2.8545   21.6935
 6264   23.1168   22.3669   2.4995   21.6935
 6265   22.9279   21.8226   3.6843   21.6935
 6266   24.4874   23.9890   1.6613   21.6935
 6267   22.8063   21.7351   3.5707   21.6935
 6268   23.1456   22.3567   2.6296   21.6935
 6269   24.4185   23.5953   2.7442   21.6935
 6270   26.0450   25.3292   2.3861   21.6935
 6271   22.3938   21.3920   3.3391   21.6935
 6272   23.9965   23.2411   2.5181   21.6935
 6273   25.0206   24.0833   3.1243   21.6935
 6274   22.7805   21.7065   3.5801   21.6935
 6275   24.2755   22.9203   4.5175   21.6935
 6276   23.9127   22.6450   4.2259   21.6935
 6277   22.5726   21.4975   3.5836   21.6935
 6278   26.4294   24.6260   6.0114   21.6935
 6279   25.4960   24.3208   3.9174   21.6935
 6280   23.1314   22.2155   3.0530   21.6935
 6281   23.8370   23.0887   2.4943   21.6935
 6282   24.3250   23.7276   1.9916   21.6935
 6283   22.5859   21.3085   4.2581   21.6935
 6284   24.8632   23.2609   5.3409   21.6935
 6285   23.4882   22.5071   3.2703   21.6935
 6286   22.0959   20.9451   3.8360   21.6935
 6287   24.4373   23.2052   4.1069   21.6935
 6288   22.6240   21.5867   3.4577   21.6935
 6289   24.9169   23.3454   5.2383   21.6935
 6290   24.0350   23.0615   3.2451   21.6935
 6291   24.7327   24.0087   2.4135   21.6935
 6292   24.3596   23.0528   4.3560   21.6935
 6293   23.1451   22.3604   2.6154   21.6935
 6294   26.0721   25.0423   3.4325   21.6935
 6295   23.2034   22.0489   3.8484   21.6935
 6296   23.8649   22.9736   2.9708   21.6935
 6297   27.2062   26.1968   3.3647   21.6935
 6298   23.4938   22.3276   3.8875   21.6935
 6299   24.3464   22.9870   4.5314   21.6935
 6300   23.2636   22.1761   3.6248   21.6935
 6301   25.2199   24.1439   3.5867   21.6935
 6302   22.5635   21.5036   3.5331   21.6935
 6303   22.7904   21.7120   3.5945   21.6935
 6304   23.1258   22.5261   1.9987   21.6935
 6305   23.7481   23.0306   2.3915   21.6935
 6306   23.3964   22.5850   2.7049   21.6935
 6307   22.6066   21.4204   3.9541   21.6935
 6308   23.1414   22.3558   2.6186   21.6935
 6309   27.3973   25.4400   6.5242   21.6935
 6310   24.0706   22.9313   3.7976   21.6935
 6311   23.5738   22.3820   3.9725   21.6935
 6312   25.0543   24.5684   1.6194   21.6935
 6313   22.2356   21.0845   3.8370   21.6935
 6314   25.0004   24.2929   2.3585   21.6935
 6315   23.8347   23.0876   2.4901   21.6935
 6316   23.0213   21.9343   3.6233   21.6935
 6317   23.3792   22.5124   2.8895   21.6935
 6318   26.2275   24.8968   4.4357   21.6935
 6319   24.1306   23.0380   3.6420   21.6935
 6320   23.0291   22.2456   2.6116   21.6935
 6321   24.9009   24.4397   1.5374   21.6935
 6322   23.0489   21.8974   3.8385   21.6935
 6323   24.5059   23.6768   2.7636   21.6935
 6324   24.8509   24.3724   1.5951   21.6935
 6325   23.1665   22.2904   2.9203   21.6935
 6326   23.1202   22.5191   2.0039   21.6935
 6327   22.7413   21.7052   3.4535   21.6935
 6328   22.6945   21.5547   3.7993   21.6935
 6329   24.2770   23.4612   2.7194   21.6935
 6330   23.8158   23.0696   2.4873   21.6935
 6331   22.9831   22.2220   2.5368   21.6935
 6332   23.2018   22.4217   2.6005   21.6935
 6333   23.9262   22.4623   4.8795   21.6935
 6334   24.6365   23.6140   3.4082   21.6935
 6335   23.9293   23.2123   2.3899   21.6935
 6336   23.8620   22.9690   2.9767   21.6935
 6337   24.7238   23.8629   2.8698   21.6935
 6338   22.4890   21.4850   3.3466   21.6935
 6339   23.4028   22.4148   3.2933   21.6935
 6340   24.1016   23.1458   3.1859   21.6935
 6341   22.6037   21.3687   4.1167   21.6935
 6342   22.1435   20.9872   3.8542   21.6935
 6343   22.8253   21.8539   3.2380   21.6935
 6344   24.4852   23.3858   3.6649   21.6935
 6345   23.4646   22.2380   4.0887   21.6935
 6346   23.5380   22.8696   2.2278   21.6935
 6347   23.6677   22.9965   2.2373   21.6935
 6348   23.7129   22.4763   4.1219   21.6935
 6349   23.7183   23.0428   2.2516   21.6935
 6350   25.0010   24.2903   2.3691   21.6935
 6351   23.8792   23.2970   1.9405   21.6935
 6352   24.2032   23.4049   2.6609   21.6935
 6353   24.3639   23.2130   3.8363   21.6935
 6354   24.6713   23.6151   3.5209   21.6935
 6355   24.4595   23.4177   3.4725   21.6935
 6356   24.1062   22.9802   3.7535   21.6935
 6357   26.0734   24.7886   4.2825   21.6935
 6358   23.6774   22.5003   3.9239   21.6935
 6359   22.1887   21.0392   3.8315   21.6935
 6360   24.5793   24.0936   1.6190   21.6935
 6361   22.5947   21.5238   3.5698   21.6935
 6362   23.4677   22.2297   4.1267   21.6935
 6363   24.0482   22.7377   4.3684   21.6935
 6364   24.5851   23.4500   3.7839   21.6935
 6365   23.4821   21.7445   5.7919   21.6935
 6366   24.6066   23.7887   2.7263   21.6935
 6367   24.3975   23.2495   3.8267   21.6935
 6368   22.6532   21.5952   3.5266   21.6935
 6369   23.2114   22.3856   2.7527   21.6935
 6370   23.7544   23.0360   2.3946   21.6935
 6371   22.6397   21.5708   3.5631   21.6935
 6372   24.4972   23.0595   4.7922   21.6935
 6373   23.0724   22.0890   3.2781   21.6935
 6374   23.9522   22.9679   3.2810   21.6935
 6375   24.0862   23.1344   3.1728   21.6935
 6376   24.3969   22.9812   4.7189   21.6935
 6377   21.7005   20.5816   3.7294   21.6935
 6378   22.6216   21.4207   4.0031   21.6935
 6379   23.7191   22.4156   4.3449   21.6935
 6380   25.7303   25.1630   1.8909   21.6935
 6381   25.6409   24.2019   4.7967   21.6935
 6382   25.2660   24.4386   2.7581   21.6935
 6383   23.6440   22.7675   2.9217   21.6935
 6384   22.6151   21.6717   3.1446   21.6935
 6385   23.3790   22.5482   2.7694   21.6935
 6386   25.0679   23.7750   4.3095   21.6935
 6387   22.8027   21.7234   3.5977   21.6935
 6388   25.8204   24.7653   3.5168   21.6935
 6389   23.5322   22.8590   2.2439   21.6935
 6390   22.2021   21.0618   3.8012   21.6935
 6391   25.1072   24.1962   3.0367   21.6935
 6392   23.6934   22.2839   4.6983   21.6935
 6393   24.2105   23.4396   2.5696   21.6935
 6394   24.4572   23.8833   1.9133   21.6935
 6395   23.5334   22.6252   3.0271   21.6935
 6396   25.3876   24.5743   2.7112   21.6935
 6397   26.7760   25.4023   4.5791   21.6935
 6398   24.0889   22.7915   4.3248   21.6935
 6399   22.8892   21.2713   5.3928   21.6935
 6400   23.0515   22.0667   3.2827   21.6935
 6401   26.0911   24.8123   4.2630   21.6935
 6402   23.0867   21.8098   4.2562   21.6935
 6403   23.1868   21.9195   4.2245   21.6935
 6404   23.2613   22.4120   2.8308   21.6935
 6405   23.9224   22.9809   3.1385   21.6935
 6406   23.4721   22.5241   3.1600   21.6935
 6407   27.7895   26.6660   3.7451   21.6935
 6408   25.1971   24.5582   2.1297   21.6935
 6409   25.2433   24.2602   3.2767   21.6935
 6410   24.5538   23.7520   2.6725   21.6935
 6411   23.7402   22.8001   3.1336   21.6935
 6412   26.3120   25.0631   4.1628   21.6935
 6413   24.2440   23.0026   4.1381   21.6935
 6414   23.9007   22.9625   3.1274   21.6935
 6415   25.6143   23.9125   5.6726   21.6935
 6416   25.4652   24.8194   2.1525   21.6935
 6417   25.8374   24.7837   3.5124   21.6935
 6418   25.0409   24.1963   2.8153   21.6935
 6419   22.9974   22.0091   3.2946   21.6935
 6420   24.2639   23.3139   3.1667   21.6935
 6421   22.7670   21.7281   3.4631   21.6935
 6422   25.4407   24.8286   2.0405   21.6935
 6423   22.9984   21.9131   3.6176   21.6935
 6424   24.4584   23.6194   2.7967   21.6935
 6425   23.4796   22.2522   4.0915   21.6935
 6426   22.7193   21.7963   3.0768   21.6935
 6427   24.3176   22.8374   4.9342   21.6935
 6428   25.3826   23.5974   5.9505   21.6935
 6429   24.0158   23.0537   3.2070   21.6935
 6430   24.4428   23.4068   3.4532   21.6935
 6431   24.7162   23.0032   5.7099   21.6935
 6432   24.6545   23.2639   4.6353   21.6935
 6433   22.9861   21.8905   3.6521   21.6935
 6434   24.5087   23.2787   4.1000   21.6935
 6435   22.5717   21.4938   3.5929   21.6935
 6436   24.4805   23.6360   2.8147   21.6935
 6437   24.2223   22.7059   5.0546   21.6935
 6438   23.5823   22.3639   4.0614   21.6935
 6439   26.0737   24.9767   3.6567   21.6935
 6440   22.5848   21.3530   4.1062   21.6935
 6441   24.3357   23.3301   3.3518   21.6935
 6442   23.3038   22.4260   2.9262   21.6935
 6443   22.3253   21.2114   3.7129   21.6935
 6444   24.2286   22.8258   4.6760   21.6935
 6445   25.9389   24.2963   5.4753   21.6935
 6446   22.6994   21.4701   4.0976   21.6935
 6447   24.4288   23.7844   2.1481   21.6935
 6448   23.4888   22.4293   3.5318   21.6935
 6449   23.6925   22.1221   5.2346   21.6935
 6450   22.2385   21.0857   3.8425   21.6935
 6451   22.6722   21.6126   3.5320   21.6935
 6452   22.9762   21.7975   3.9291   21.6935
 6453   23.1530   21.8186   4.4479   21.6935
 6454   23.8499   23.1011   2.4960   21.6935
 6455   23.5860   22.6923   2.9789   21.6935
 6456   27.3283   26.2941   3.4473   21.6935
 6457   22.9712   22.0270   3.1474   21.6935
 6458   24.5733   23.7216   2.8388   21.6935
 6459   23.0101   21.8578   3.8408   21.6935
 6460   23.1666   22.3769   2.6323   21.6935
 6461   23.5501   22.8756   2.2481   21.6935
 6462   23.0715   22.1598   3.0389   21.6935
 6463   22.7635   21.6774   3.6203   21.6935
 6464   24.6306   23.4877   3.8096   21.6935
 6465   25.2755   23.8891   4.6212   21.6935
 6466   23.6490   22.7972   2.8394   21.6935
 6467   25.2237   24.2398   3.2797   21.6935
 6468   24.0243   22.2546   5.8990   21.6935
 6469   24.0020   23.4374   1.8820   21.6935
 6470   23.6466   21.9401   5.6884   21.6935
 6471   21.8305   20.7560   3.5819   21.6935
 6472   23.9372   23.2229   2.3810   21.6935
 6473   29.1609   27.0133   7.1587   21.6935
 6474   23.2748   22.6543   2.0684   21.6935
 6475   24.5175   23.1532   4.5477   21.6935
 6476   25.0961   24.3227   2.5780   21.6935
 6477   22.9738   22.0633   3.0349   21.6935
 6478   24.8577   24.3720   1.6191   21.6935
 6479   22.1635   21.1559   3.3587   21.6935
 6480   25.2926   24.1312   3.8716   21.6935
 6481   23.6805   22.8014   2.9304   21.6935
 6482   22.7060   21.6534   3.5086   21.6935
 6483   24.6421   23.6167   3.4179   21.6935
 6484   23.4661   22.5142   3.1730   21.6935
 6485   23.6492   22.5993   3.4999   21.6935
 6486   23.3050   22.4886   2.7213   21.6935
 6487   23.6742   22.6406   3.4453   21.6935
 6488   25.3150   24.3047   3.3677   21.6935
 6489   22.7203   21.4918   4.0950   21.6935
 6490   24.7367   23.8319   3.0159   21.6935
 6491   24.7724   23.8583   3.0470   21.6935
 6492   25.1819   24.2500   3.1061   21.6935
 6493   22.6163   21.5687   3.4922   21.6935
 6494   23.7104   22.5105   3.9997   21.6935
 6495   24.5475   23.9117   2.1193   21.6935
 6496   24.5605   23.7920   2.5617   21.6935
 6497   22.9060   21.9037   3.3410   21.6935
 6498   23.7801   22.6079   3.9075   21.6935
 6499   23.2222   22.1463   3.5862   21.6935
 6500   24.1229   22.8616   4.2044   21.6935
 6501   23.4551   22.7825   2.2420   21.6935
 6502   23.9691   23.2131   2.5202   21.6935
 6503   22.3344   21.3649   3.2315   21.6935
 6504   24.8469   24.0297   2.7239   21.6935
 6505   24.9704   24.0730   2.9911   21.6935
 6506   24.7646   23.7592   3.3515   21.6935
 6507   23.9758   23.4028   1.9100   21.6935
 6508   23.4461   22.7642   2.2731   21.6935
 6509   23.0664   22.1541   3.0412   21.6935
 6510   23.2933   22.1982   3.6503   21.6935
 6511   24.0082   22.6557   4.5085   21.6935
 6512   24.9056   23.7841   3.7385   21.6935
 6513   23.7465   23.0381   2.3615   21.6935
 6514   22.5740   21.4972   3.5893   21.6935
 6515   24.1806   23.2969   2.9455   21.6935
 6516   27.4729   26.3266   3.8209   21.6935
 6517   23.6377   22.7857   2.8398   21.6935
 6518   27.3226   26.3397   3.2762   21.6935
 6519   21.8053   20.7180   3.6241   21.6935
 6520   24.9132   23.8346   3.5952   21.6935
 6521   23.8708   22.9134   3.1913   21.6935
 6522   23.5942   22.6128   3.2714   21.6935
 6523   22.8335   21.7666   3.5563   21.6935
 6524   24.4849   23.2828   4.0071   21.6935
 6525   25.0851   24.3446   2.4686   21.6935
 6526   25.0049   24.0700   3.1162   21.6935
 6527   24.0040   23.0242   3.2660   21.6935
 6528   22.1732   21.0116   3.8720   21.6935
 6529   23.8193   22.5334   4.2863   21.6935
 6530   25.1253   23.8546   4.2356   21.6935
 6531   23.5015   22.5707   3.1026   21.6935
 6532   24.3674   22.9215   4.8197   21.6935
 6533   21.8693   20.8034   3.5532   21.6935
 6534   22.2714   21.2774   3.3134   21.6935
 6535   23.3545   22.7070   2.1583   21.6935
 6536   24.5476   23.7772   2.5680   21.6935
 6537   23.7409   22.5507   3.9672   21.6935
 6538   25.8720   25.2820   1.9665   21.6935
 6539   22.5919   21.5259   3.5536   21.6935
 6540   23.7961   22.9241   2.9066   21.6935
 6541   21.7911   20.7122   3.5965   21.6935
 6542   23.4043   21.7095   5.6493   21.6935
 6543   23.2857   21.6991   5.2886   21.6935
 6544   22.6151   21.5653   3.4993   21.6935
 6545   23.4532   22.5956   2.8587   21.6935
 6546   41.2464   38.4673   9.2637   21.6935
 6547   23.1486   22.3605   2.6269   21.6935
 6548   24.0705   23.1107   3.1991   21.6935
 6549   24.6912   23.6327   3.5284   21.6935
 6550   24.2900   23.3310   3.1967   21.6935
 6551   25.3100   24.0505   4.1985   21.6935
 6552   22.6403   21.5663   3.5799   21.6935
 6553   24.9556   23.8342   3.7380   21.6935
 6554   24.1001   22.9639   3.7874   21.6935
 6555   22.5846   21.3508   4.1128   21.6935
 6556   24.8356   24.0202   2.7181   21.6935
 6557   25.9751   25.5349   1.4676   21.6935
 6558   22.8682   21.7735   3.6491   21.6935
 6559   23.1418   22.3563   2.6182   21.6935
 6560   26.3922   24.6757   5.7217   21.6935
 6561   23.4637   22.4093   3.5145   21.6935
 6562   26.6217   25.6920   3.0990   21.6935
 6563   22.1652   21.0068   3.8616   21.6935
 6564   22.4868   21.4440   3.4759   21.6935
 6565   24.0932   23.5248   1.8947   21.6935
 6566   23.8954   22.7585   3.7894   21.6935
 6567   23.3365   21.7524   5.2804   21.6935
 6568   24.8844   23.4775   4.6896   21.6935
 6569   22.2881   21.1576   3.7683   21.6935
 6570   23.6725   22.7958   2.9224   21.6935
 6571   24.8034   23.7103   3.6433   21.6935
 6572   24.2562   23.6089   2.1577   21.6935
 6573   24.3918   23.1565   4.1176   21.6935
 6574   23.5002   22.6222   2.9265   21.6935
 6575   24.0679   22.7461   4.4060   21.6935
 6576   23.9618   23.3001   2.2057   21.6935
 6577   22.8315   21.7684   3.5435   21.6935
 6578   22.7367   21.4994   4.1243   21.6935
 6579   23.1381   22.5365   2.0055   21.6935
 6580   24.9124   23.8346   3.5928   21.6935
 6581   23.1435   21.8196   4.4132   21.6935
 6582   23.8232   22.9120   3.0375   21.6935
 6583   23.9431   22.8140   3.7638   21.6935
 6584   23.5276   22.8579   2.2324   21.6935
 6585   23.8562   22.9641   2.9737   21.6935
 6586   24.4495   23.2294   4.0671   21.6935
 6587   23.5494   22.8750   2.2482   21.6935
 6588   23.0059   22.0144   3.3051   21.6935
 6589   23.6861   22.3131   4.5767   21.6935
 6590   23.9025   22.9643   3.1272   21.6935
 6591   24.9182   23.9453   3.2429   21.6935
 6592   26.5321   25.8079   2.4137   21.6935
 6593   22.1863   21.1815   3.3495   21.6935
 6594   23.3616   22.5342   2.7579   21.6935
 6595   24.7417   23.8334   3.0276   21.6935
 6596   23.4592   22.3989   3.5343   21.6935
 6597   25.9795   25.4858   1.6456   21.6935
 6598   23.9684   22.5431   4.7511   21.6935
 6599   23.1276   21.8205   4.3570   21.6935
 6600   24.2490   23.7788   1.5676   21.6935
 6601   23.3436   22.3300   3.3787   21.6935
 6602   23.9766   23.4036   1.9099   21.6935
 6603   22.7354   22.0254   2.3666   21.6935
 6604   22.7055   21.6657   3.4660   21.6935
 6605   23.0826   22.1181   3.2150   21.6935
 6606   24.1616   23.5487   2.0429   21.6935
 6607   23.7108   22.2782   4.7752   21.6935
 6608   21.8308   20.7576   3.5775   21.6935
 6609   23.5534   22.8834   2.2333   21.6935
 6610   23.0731   22.1019   3.2374   21.6935
 6611   22.7498   22.0369   2.3763   21.6935
 6612   22.1600   21.1476   3.3745   21.6935
 6613   21.7451   20.6475   3.6587   21.6935
 6614   23.5368   22.8646   2.2405   21.6935
 6615   22.6015   20.9461   5.5182   21.6935
 6616   23.1431   22.0390   3.6802   21.6935
 6617   23.8094   23.0674   2.4734   21.6935
 6618   25.1542   23.9054   4.1628   21.6935
 6619   22.6284   21.7010   3.0913   21.6935
 6620   25.3249   24.5593   2.5519   21.6935
 6621   23.3794   22.3188   3.5355   21.6935
 6622   26.0078   24.4320   5.2527   21.6935
 6623   24.5031   23.4613   3.4727   21.6935
 6624   24.8584   24.3729   1.6183   21.6935
 6625   22.7849   21.7165   3.5614   21.6935
 6626   23.5294   22.8599   2.2319   21.6935
 6627   25.0136   23.7658   4.1592   21.6935
 6628   22.8555   21.2366   5.3964   21.6935
 6629   23.5317   22.8635   2.2274   21.6935
 6630   23.4327   22.4157   3.3901   21.6935
 6631   23.0510   21.9192   3.7726   21.6935
 6632   23.4466   22.5983   2.8275   21.6935
 6633   22.7778   21.7100   3.5592   21.6935
 6634   22.2091   21.2257   3.2779   21.6935
 6635   26.9025   25.3537   5.1627   21.6935
 6636   23.6617   22.8382   2.7448   21.6935
 6637   23.2792   21.6906   5.2956   21.6935
 6638   23.6964   22.4715   4.0831   21.6935
 6639   24.9801   24.0843   2.9860   21.6935
 6640   21.8589   20.8085   3.5012   21.6935
 6641   23.9666   22.7147   4.1730   21.6935
 6642   26.2070   25.0977   3.6979   21.6935
 6643   24.0572   22.7521   4.3503   21.6935
 6644   25.9848   25.2950   2.2996   21.6935
 6645   23.8963   22.9574   3.1296   21.6935
 6646   23.5033   22.6404   2.8763   21.6935
 6647   24.6997   23.9818   2.3930   21.6935
 6648   23.8311   22.9613   2.8995   21.6935
 6649   24.5618   24.0732   1.6285   21.6935
 6650   23.9327   23.0091   3.0788   21.6935
 6651   23.7433   22.0560   5.6244   21.6935
 6652   24.3461   23.9000   1.4868   21.6935
 6653   23.5302   22.3549   3.9177   21.6935
 6654   23.1879   22.2087   3.2638   21.6935
 6655   24.6129   23.8443   2.5621   21.6935
 6656   23.4164   22.6034   2.7099   21.6935
 6657   25.8941   24.2947   5.3311   21.6935
 6658   23.0271   21.8555   3.9056   21.6935
 6659   23.9071   22.9673   3.1325   21.6935
 6660   23.9866   23.0942   2.9747   21.6935
 6661   24.1476   23.0817   3.5530   21.6935
 6662   23.1605   22.2299   3.1021   21.6935
 6663   23.5703   22.5892   3.2703   21.6935
 6664   24.9770   24.0795   2.9915   21.6935
 6665   24.1940   23.4251   2.5631   21.6935
 6666   22.1213   20.9449   3.9214   21.6935
 6667   24.9557   24.0622   2.9784   21.6935
 6668   22.7250   22.0160   2.3632   21.6935
 6669   23.8129   22.4243   4.6287   21.6935
 6670   24.2719   23.6287   2.1438   21.6935
 6671   23.1570   22.1869   3.2337   21.6935
 6672   22.7907   21.6066   3.9472   21.6935
 6673   24.5577   23.4350   3.7422   21.6935
 6674   24.9233   23.4830   4.8010   21.6935
 6675   22.6661   21.7511   3.0501   21.6935
 6676   26.3954   25.6947   2.3358   21.6935
 6677   23.4444   22.6006   2.8126   21.6935
 6678   24.2603   23.6235   2.1228   21.6935
 6679   22.1242   21.0972   3.4233   21.6935
 6680   26.2846   24.4904   5.9804   21.6935
 6681   22.6632   21.6260   3.4572   21.6935
 6682   24.4063   23.3766   3.4322   21.6935
 6683   24.0508   22.9800   3.5694   21.6935
 6684   23.4631   22.8336   2.0984   21.6935
 6685   23.9594   22.6634   4.3201   21.6935
 6686   23.0091   22.0140   3.3169   21.6935
 6687   23.7525   23.0362   2.3877   21.6935
 6688   23.1653   22.0690   3.6542   21.6935
 6689   24.6830   23.9666   2.3881   21.6935
 6690   23.2170   21.9645   4.1749   21.6935
 6691   26.0153   25.1912   2.7468   21.6935
 6692   24.4380   23.9204   1.7253   21.6935
 6693   25.2886   24.2948   3.3126   21.6935
 6694   21.7893   20.7090   3.6012   21.6935
 6695   23.9604   23.3932   1.8905   21.6935
 6696   23.1514   22.1744   3.2568   21.6935
 6697   25.1506   24.2226   3.0936   21.6935
 6698   23.5246   22.8540   2.2354   21.6935
 6699   27.2941   25.8356   4.8617   21.6935
 6700   23.8941   22.2323   5.5392   21.6935
 6701   25.1204   24.0638   3.5220   21.6935
 6702   23.2788   22.4434   2.7847   21.6935
 6703   29.3073   27.7532   5.1804   21.6935
 6704   23.9140   22.5055   4.6951   21.6935
 6705   26.5378   25.8150   2.4093   21.6935
 6706   24.6171   24.0925   1.7487   21.6935
 6707   25.4309   24.8210   2.0332   21.6935
 6708   24.5107   23.4236   3.6239   21.6935
 6709   24.6694   23.6162   3.5105   21.6935
 6710   24.9107   23.8511   3.5322   21.6935
 6711   26.3216   25.5711   2.5018   21.6935
 6712   25.2867   23.8254   4.8710   21.6935
 6713   23.5617   22.3460   4.0521   21.6935
 6714   24.1132   23.5178   1.9846   21.6935
 6715   22.2173   21.0739   3.8115   21.6935
 6716   23.6807   22.7453   3.1180   21.6935
 6717   23.1132   21.8586   4.1819   21.6935
 6718   23.6639   22.6208   3.4769   21.6935
 6719   22.6209   21.6997   3.0708   21.6935
 6720   23.5286   22.5614   3.2239   21.6935
 6721   22.9621   21.8186   3.8115   21.6935
 6722   26.6586   25.7236   3.1167   21.6935
 6723   24.0356   22.9188   3.7230   21.6935
 6724   23.6345   22.5931   3.4715   21.6935
 6725   24.5242   23.1652   4.5302   21.6935
 6726   22.9992   21.9137   3.6183   21.6935
 6727   24.0512   23.3104   2.4692   21.6935
 6728   23.8778   22.9911   2.9557   21.6935
 6729   25.3742   23.7176   5.5221   21.6935
 6730   25.3248   24.5591   2.5523   21.6935
 6731   23.9359   22.6431   4.3094   21.6935
 6732   23.5386   22.3280   4.0351   21.6935
 6733   23.5856   22.7506   2.7835   21.6935
 6734   24.5902   23.7930   2.6574   21.6935
 6735   25.7819   25.3102   1.5724   21.6935
 6736   23.6098   22.4398   3.8999   21.6935
 6737   25.0200   24.0834   3.1222   21.6935
 6738   22.2166   21.1017   3.7164   21.6935
 6739   24.4073   23.3770   3.4346   21.6935
 6740   22.5280   21.2664   4.2054   21.6935
 6741   23.4258   22.5746   2.8374   21.6935
 6742   24.4086   23.2037   4.0163   21.6935
 6743   26.1094   25.2042   3.0173   21.6935
 6744   24.4842   23.6411   2.8101   21.6935
 6745   23.5934   22.9572   2.1207   21.6935
 6746   24.3924   23.4669   3.0849   21.6935
 6747   23.4606   22.8300   2.1021   21.6935
 6748   23.8258   23.0821   2.4791   21.6935
 6749   24.9910   24.0095   3.2717   21.6935
 6750   24.0533   23.1595   2.9794   21.6935
 6751   25.1837   24.3887   2.6499   21.6935
 6752   24.1586   22.8966   4.2065   21.6935
 6753   23.4119   22.7395   2.2413   21.6935
 6754   23.7678   22.5880   3.9327   21.6935
 6755   22.7199   22.0099   2.3667   21.6935
 6756   23.5763   22.3322   4.1470   21.6935
 6757   24.0227   22.7622   4.2016   21.6935
